CH1,CH10
85.6323,-0.0552368
85.6018,-0.0520325
85.6018,-0.0494385
85.6018,-0.0473022
85.6018,-0.0448608
85.6018,-0.0422668
85.6018,-0.0405884
85.6323,-0.0398254
85.5713,-0.037384
85.5713,-0.0376892
85.6323,-0.0375366
85.6323,-0.0384521
85.6018,-0.0398254
85.6018,-0.0413513
85.6018,-0.0424194
85.6018,-0.0447083
85.5408,-0.0471497
85.6018,-0.0495911
85.6323,-0.0518799
85.5713,-0.0534058
85.5713,-0.0546265
85.6018,-0.0544739
85.6018,-0.0532532
85.5408,-0.0520325
85.6933,-0.0495911
85.5713,-0.0495911
85.5713,-0.0471497
85.6018,-0.0454712
85.6018,-0.0447083
85.6018,-0.0445557
85.5713,-0.0424194
85.5713,-0.0422668
85.5408,-0.0434875
85.6323,-0.0448608
85.5713,-0.0448608
85.5713,-0.0468445
85.6018,-0.0469971
85.6018,-0.0471497
85.4187,-0.0494385
84.9304,-0.0497437
84.5032,-0.0494385
84.0759,-0.0498962
83.7402,-0.0495911
83.374,-0.04776
83.0993,-0.0471497
82.8857,-0.0447083
82.7026,-0.0421143
82.6721,-0.0402832
82.3059,-0.0384521
81.665,-0.037384
80.8716,-0.0375366
80.3833,-0.0398254
79.8034,-0.0434875
79.3762,-0.0485229
79.0405,-0.0534058
78.7659,-0.058136
78.4607,-0.0634766
78.3691,-0.0680542
78.1555,-0.0706482
77.8808,-0.0730896
77.7283,-0.075531
77.6367,-0.0787354
77.3926,-0.0810242
77.301,-0.0837708
77.1484,-0.0837708
77.0874,-0.0823975
77.0263,-0.0784302
76.9348,-0.0712585
76.8738,-0.059967
76.9348,-0.0416565
76.8432,-0.0209045
76.8738,0.00747681
76.8432,0.0401306
76.8127,0.0785828
76.8127,0.122833
76.8127,0.171661
76.8127,0.226135
76.7822,0.284882
76.8127,0.349121
76.7822,0.417175
76.8432,0.489807
76.8127,0.564728
76.8127,0.642853
76.7517,0.723724
76.7517,0.805817
76.8127,0.889282
76.8127,0.976562
76.8127,1.06842
76.1719,1.16364
74.768,1.26236
73.2422,1.36169
71.9299,1.46088
70.7092,1.55228
69.7632,1.63239
68.8782,1.69586
68.2678,1.73981
67.81,1.75995
67.3523,1.75476
67.0471,1.72165
66.803,1.66382
66.6504,1.5831
66.4673,1.48315
66.4062,1.36841
66.2842,1.24344
66.1926,1.1087
66.2231,0.970154
66.1621,0.826721
66.1011,0.681458
66.1011,0.537109
66.0095,0.39856
66.0095,0.269165
66.04,0.149384
66.0095,0.0410461
65.979,-0.0561523
66.0095,-0.141907
65.9485,-0.218048
65.979,-0.284119
65.979,-0.339966
65.979,-0.386047
65.979,-0.424042
65.979,-0.453033
65.979,-0.474854
65.9485,-0.489502
65.918,-0.496368
65.918,-0.497742
65.979,-0.493927
65.8874,-0.487366
65.9485,-0.477905
65.8264,-0.464478
65.4602,-0.451965
65.094,-0.437317
64.8498,-0.42099
64.5447,-0.404968
64.3005,-0.390625
64.1784,-0.377655
63.9648,-0.364075
63.8733,-0.352936
63.7817,-0.343475
63.5986,-0.333557
63.1409,-0.325012
62.6831,-0.317993
62.3169,-0.312805
61.8896,-0.305939
61.615,-0.302734
61.3708,-0.298157
61.1877,-0.295258
61.0657,-0.2948
60.9741,-0.292206
60.73,-0.289612
60.3332,-0.28717
59.9365,-0.285645
59.6008,-0.283051
59.3262,-0.280304
58.9905,-0.278473
58.8074,-0.275726
58.7158,-0.272675
58.5327,-0.26825
58.4717,-0.265808
58.3801,-0.263367
58.3191,-0.260925
58.197,-0.258331
58.197,-0.256042
58.1665,-0.253754
58.197,-0.248871
58.136,-0.246277
58.136,-0.241547
58.136,-0.236969
58.1055,-0.231628
58.0444,-0.227051
57.9529,-0.222015
57.7392,-0.219269
57.6172,-0.214844
57.4951,-0.209808
57.4646,-0.206909
57.4035,-0.20401
57.312,-0.200043
57.1899,-0.197449
57.2204,-0.196075
57.1289,-0.193939
57.0068,-0.192566
56.9763,-0.191498
56.9153,-0.189209
56.7932,-0.187683
56.8542,-0.186615
56.7322,-0.184174
56.7016,-0.181732
56.7016,-0.179596
56.7016,-0.175476
56.6711,-0.172119
56.5491,-0.168457
56.4575,-0.162811
56.427,-0.158081
56.3354,-0.153503
56.3049,-0.148621
56.2744,-0.143585
56.2439,-0.138702
56.1218,-0.133972
56.1218,-0.131226
56.0913,-0.126495
56.0913,-0.121613
56.1218,-0.118713
56.1218,-0.115967
56.1218,-0.11322
56.0913,-0.111084
56.0913,-0.109406
56.0608,-0.10849
56.0913,-0.107117
56.0608,-0.105896
55.9692,-0.103455
55.542,-0.101929
54.9927,-0.100861
54.4739,-0.098877
54.1687,-0.0961304
53.833,-0.0933838
53.5888,-0.0912476
53.3752,-0.0886536
53.2532,-0.0862122
53.1006,-0.0846863
52.9175,-0.0837708
52.4597,-0.0814819
52.0935,-0.0811768
51.6662,-0.0793457
51.4221,-0.0767517
51.1474,-0.0740051
50.9643,-0.0717163
50.8423,-0.0675964
50.6897,-0.0630188
50.5371,-0.0598145
50.4455,-0.055542
50.354,-0.0508118
50.1709,-0.0482178
50.1404,-0.0434875
50.0183,-0.0405884
49.9573,-0.0360107
49.8962,-0.0332642
49.8352,-0.0300598
49.8352,-0.0262451
49.8352,-0.0239563
49.8047,-0.0210571
49.8047,-0.0180054
49.9878,-0.0138855
49.9878,-0.0114441
50.0183,-0.00808716
50.1098,-0.00579834
50.1098,-0.00305176
50.1098,-0.000610352
50.1404,0.00167847
50.1709,0.00411987
50.0793,0.00595093
49.9878,0.00854492
49.8657,0.00900269
49.7131,0.0115967
49.6521,0.0132751
49.4995,0.0138855
49.4385,0.0138855
49.4079,0.0163269
49.4079,0.0164795
49.3469,0.0166321
49.3164,0.0163269
49.3774,0.0160217
49.4385,0.0163269
49.53,0.0164795
49.469,0.0166321
49.5605,0.0177002
49.6216,0.0205994
49.6521,0.0219727
49.6521,0.025177
49.6521,0.0276184
49.7131,0.030365
49.7131,0.032959
49.6826,0.0350952
49.6826,0.0376892
49.7436,0.0386047
49.6826,0.0402832
49.6826,0.0405884
49.7131,0.0404358
49.6216,0.0404358
49.7131,0.0416565
49.7742,0.0428772
50.0183,0.045166
50.2014,0.0474548
50.415,0.050354
50.5371,0.0526428
50.6897,0.0566101
50.7507,0.0590515
50.8728,0.0639343
50.9643,0.0665283
50.9949,0.071106
51.2085,0.0758362
51.4526,0.0811768
51.9409,0.0845337
52.3681,0.0881958
52.6733,0.0917053
53.009,0.0942993
53.2837,0.09552
53.4973,0.0967407
53.6804,0.0982666
53.7414,0.0991821
53.833,0.0990295
53.9245,0.0993347
53.9856,0.0991821
54.0161,0.0991821
54.0466,0.0990295
54.0466,0.0991821
54.0466,0.0976562
54.0466,0.0949097
54.0466,0.0904846
54.0161,0.0880432
54.1382,0.0843811
54.0161,0.0822449
54.0771,0.0820923
54.0771,0.0817871
54.0466,0.0843811
54.0771,0.0869751
54.1076,0.0892639
54.0466,0.0932312
54.0771,0.0959778
54.0466,0.100555
54.2602,0.105286
54.9316,0.110168
55.6335,0.115051
56.2439,0.117798
56.7627,0.118866
57.312,0.118408
57.6477,0.11734
57.9223,0.114899
58.258,0.112305
58.4411,0.109253
59.2956,0.10498
61.0046,0.100098
62.8052,0.0939941
64.5447,0.0894165
66.04,0.0856018
67.2302,0.0820923
68.1152,0.0804138
69.0002,0.0796509
69.6411,0.0817871
70.1294,0.0822449
71.228,0.0840759
73.1811,0.0842285
75.1343,0.0845337
76.9348,0.0846863
78.5217,0.0820923
79.7729,0.0796509
80.841,0.0775146
81.604,0.0750732
82.3364,0.0733948
82.6721,0.0724792
83.8623,0.0723267
85.6323,0.0700378
87.5244,0.0697327
89.2334,0.0675964
90.5762,0.0637817
91.8579,0.0587463
92.8039,0.0552368
93.5669,0.0512695
94.1162,0.0463867
94.635,0.0428772
95.581,0.0396729
96.8628,0.0384521
98.2666,0.0363159
99.5178,0.0338745
100.586,0.0312805
101.41,0.0288391
102.081,0.0260925
102.692,0.022583
103.119,0.019989
103.485,0.0154114
104.187,0.0100708
105.408,0.00671387
106.628,0.000610352
107.88,-0.00457764
108.734,-0.00915527
109.558,-0.0158691
110.229,-0.0213623
110.718,-0.027771
111.145,-0.0335693
111.42,-0.0386047
111.847,-0.045929
112.427,-0.0509644
112.976,-0.0543213
113.525,-0.0584412
113.861,-0.0631714
114.227,-0.0665283
114.471,-0.0706482
114.777,-0.0732422
114.929,-0.0753784
115.082,-0.0778198
115.326,-0.0804138
115.814,-0.0828552
116.241,-0.0860596
116.638,-0.0886536
117.065,-0.091095
117.371,-0.0932312
117.645,-0.0950623
117.798,-0.0959778
118.011,-0.0982666
118.072,-0.0999451
118.134,-0.101166
118.317,-0.102539
118.5,-0.103455
118.591,-0.105133
118.591,-0.106049
118.683,-0.106049
118.805,-0.106354
118.835,-0.106049
118.805,-0.106049
118.896,-0.105896
118.988,-0.105896
119.049,-0.106049
119.263,-0.106049
119.415,-0.105743
119.507,-0.105896
119.659,-0.106201
119.72,-0.108337
119.781,-0.10849
119.751,-0.107117
119.904,-0.105743
119.995,-0.105896
120.148,-0.104523
120.27,-0.103455
120.361,-0.10376
120.544,-0.104523
120.605,-0.105743
120.758,-0.108185
120.789,-0.112457
120.758,-0.115509
120.85,-0.11795
120.85,-0.120392
120.911,-0.121918
120.941,-0.120544
120.941,-0.118866
120.911,-0.114136
121.002,-0.109558
120.941,-0.101929
121.033,-0.0947571
121.033,-0.0860596
121.094,-0.0785828
121.033,-0.0704956
121.155,-0.0631714
121.338,-0.058136
121.46,-0.052948
121.551,-0.0483704
121.704,-0.0457764
121.704,-0.0434875
121.735,-0.0419617
121.826,-0.0398254
121.826,-0.0396729
121.826,-0.0398254
121.765,-0.0418091
121.704,-0.0422668
121.613,-0.0421143
121.521,-0.0447083
121.399,-0.0445557
121.277,-0.0463867
121.216,-0.0469971
121.185,-0.0474548
121.094,-0.0485229
121.033,-0.0494385
121.063,-0.0494385
120.911,-0.0511169
120.85,-0.0520325
120.789,-0.0537109
120.636,-0.0544739
120.666,-0.0544739
120.575,-0.0569153
120.544,-0.0570679
120.544,-0.0569153
120.575,-0.0553894
120.544,-0.0543213
120.453,-0.0523376
120.514,-0.0509644
120.514,-0.0483704
120.453,-0.0473022
120.514,-0.0447083
120.575,-0.0430298
120.453,-0.0421143
120.483,-0.0421143
120.544,-0.042572
120.544,-0.0444031
120.544,-0.0447083
120.544,-0.045929
120.514,-0.0471497
120.575,-0.0469971
120.544,-0.0474548
120.544,-0.0457764
120.453,-0.0447083
120.544,-0.0445557
120.544,-0.0422668
120.483,-0.0408936
120.331,-0.0398254
120.209,-0.0375366
120.026,-0.0349426
119.995,-0.0325012
119.843,-0.0300598
119.843,-0.027771
119.72,-0.0276184
119.659,-0.0253296
119.385,-0.0253296
118.866,-0.0253296
118.317,-0.0267029
117.767,-0.027771
117.371,-0.0314331
116.943,-0.0340271
116.73,-0.0364685
116.455,-0.0376892
116.272,-0.0375366
116.18,-0.0358582
115.692,-0.0335693
114.868,-0.0309753
114.105,-0.0267029
113.312,-0.0218201
112.671,-0.0187683
112.213,-0.0135803
111.755,-0.00900269
111.389,-0.00640869
111.145,-0.00396729
110.962,-0.00305176
110.474,-0.00289917
109.711,-0.00427246
108.917,-0.00549316
108.215,-0.00778198
107.605,-0.0105286
107.178,-0.0140381
106.781,-0.0169373
106.384,-0.0177002
106.171,-0.019989
106.079,-0.0202942
105.591,-0.0180054
104.858,-0.0154114
104.187,-0.0115967
103.546,-0.00656128
102.997,-0.00137329
102.539,0.00305176
102.203,0.00656128
101.898,0.0106812
101.624,0.0137329
101.532,0.0163269
101.288,0.0161743
101.196,0.0161743
101.044,0.0138855
100.891,0.0120544
100.8,0.00808716
100.677,0.00518799
100.647,0.00213623
100.616,-0.000762939
100.555,-0.00274658
100.555,-0.00457764
100.311,-0.00564575
100.128,-0.00808716
99.7925,-0.00762939
99.4873,-0.00793457
99.3042,-0.00762939
99.0906,-0.00640869
98.999,-0.00518799
98.9075,-0.00549316
98.7854,-0.00564575
98.6938,-0.00534058
98.4497,-0.00518799
98.0835,-0.0050354
97.7173,-0.00564575
97.4121,-0.00564575
97.0459,-0.00564575
96.8933,-0.00579834
96.5881,-0.00564575
96.5271,-0.00335693
96.466,-0.000610352
96.2829,0.00167847
96.2219,0.00549316
96.2219,0.0088501
96.3135,0.01297
96.2524,0.0178528
96.3745,0.0227356
96.344,0.0274658
96.344,0.0326538
96.4355,0.0358582
96.4355,0.0396729
96.4355,0.0427246
96.3745,0.0448608
96.344,0.0476074
96.2219,0.04776
96.2524,0.0480652
96.1609,0.0476074
96.1304,0.0471497
96.0083,0.0454712
96.0693,0.0431824
96.0693,0.040741
96.0083,0.0384521
96.0693,0.0361633
96.0693,0.0364685
96.0998,0.0361633
96.1914,0.0384521
96.2219,0.0416565
96.344,0.0489807
96.344,0.0561523
96.405,0.0653076
96.3135,0.0746155
96.3135,0.0848389
96.405,0.0947571
96.3745,0.104218
96.405,0.111694
96.4355,0.117645
96.4355,0.121002
96.405,0.123749
96.4355,0.123444
96.4355,0.123596
96.405,0.121307
96.4355,0.118713
96.4355,0.116425
96.4966,0.112915
96.6186,0.111084
96.6492,0.108948
96.7407,0.106659
96.8017,0.10498
96.7712,0.104065
96.8017,0.101624
96.8628,0.0991821
96.8628,0.0965881
96.8323,0.0930786
96.8017,0.0901794
96.7102,0.0874329
96.6492,0.0834656
96.7102,0.0782776
96.5881,0.0733948
96.5576,0.0663757
96.4966,0.0588989
96.5576,0.0500488
96.4966,0.0422668
96.4355,0.0334167
96.5271,0.0257874
96.4966,0.0163269
96.4355,0.0062561
96.4355,-0.00167847
96.4355,-0.0105286
96.4355,-0.0187683
96.405,-0.0276184
96.405,-0.035553
96.405,-0.042572
96.4966,-0.0497437
96.4355,-0.0558472
96.4355,-0.0631714
96.405,-0.0692749
96.344,-0.0752258
96.4355,-0.0788879
96.4966,-0.0828552
96.4355,-0.0856018
96.3745,-0.0862122
96.405,-0.087738
96.3745,-0.0883484
96.344,-0.088501
96.2524,-0.0909424
96.1914,-0.091095
96.1304,-0.0914001
96.0388,-0.0909424
96.0388,-0.0935364
96.0998,-0.0950623
96.0083,-0.0961304
95.9472,-0.0985718
95.9472,-0.101166
95.7947,-0.103302
95.6726,-0.105133
95.52,-0.106201
95.3369,-0.108337
95.3064,-0.109711
95.2148,-0.110626
95.1538,-0.110626
95.1843,-0.110626
95.1233,-0.109406
94.9097,-0.108337
94.6655,-0.106201
94.3603,-0.103455
94.1162,-0.101013
93.9331,-0.0987244
93.6279,-0.0947571
93.5364,-0.0920105
93.4448,-0.0892639
93.3227,-0.0888062
93.2617,-0.0860596
92.9565,-0.0862122
92.4682,-0.087738
91.9494,-0.0888062
91.4917,-0.0907898
91.1255,-0.091095
90.7898,-0.0912476
90.5151,-0.0912476
90.332,-0.0894165
90.1794,-0.0888062
89.9963,-0.0866699
89.8437,-0.08255
89.7522,-0.0813293
89.7522,-0.0790405
89.5996,-0.0764465
89.7217,-0.0765991
89.6606,-0.0752258
89.6911,-0.0741577
89.5996,-0.0738525
89.6301,-0.0740051
89.6301,-0.0726318
89.6606,-0.0714111
89.5996,-0.0692749
89.6301,-0.0668335
89.5691,-0.0642395
89.5386,-0.0619507
89.5996,-0.059967
89.5691,-0.0576782
89.5996,-0.055542
89.5691,-0.0531006
89.5386,-0.0506592
89.5386,-0.0495911
89.508,-0.0471497
89.5691,-0.0456238
89.5996,-0.045929
89.5386,-0.0486755
89.508,-0.0511169
89.5691,-0.058136
89.5386,-0.0648499
89.5691,-0.0721741
89.508,-0.0791931
89.5386,-0.0848389
89.5386,-0.0886536
89.5996,-0.0889587
89.5386,-0.0874329
89.5996,-0.0823975
89.5996,-0.0778198
89.5691,-0.0706482
89.508,-0.0630188
89.4775,-0.055542
89.5386,-0.0483704
89.4775,-0.0431824
89.508,-0.0386047
89.4775,-0.0350952
89.5691,-0.0326538
89.5386,-0.0328064
89.5996,-0.0352478
89.5996,-0.0384521
89.508,-0.0448608
89.5691,-0.0509644
89.508,-0.0579834
88.4094,-0.065155
86.2121,-0.0691223
83.9844,-0.0697327
81.7871,-0.067749
79.9866,-0.0614929
78.4607,-0.0505066
77.2095,-0.0325012
76.355,-0.00869751
75.5005,0.0210571
74.9817,0.0558472
74.2798,0.098877
73.5473,0.144348
72.8454,0.196686
72.2961,0.252228
71.8384,0.312347
71.3806,0.375824
71.1059,0.444794
70.8008,0.518036
70.7092,0.595398
70.4651,0.677338
70.3125,0.764465
70.1599,0.856171
70.0683,0.950775
69.9463,1.05255
69.7632,1.15524
69.6716,1.26007
69.7021,1.36292
69.6411,1.46072
69.5495,1.54709
69.4885,1.61926
69.519,1.67252
69.519,1.70685
69.4885,1.71951
69.519,1.70944
69.458,1.67374
69.458,1.61423
69.4275,1.52939
69.458,1.42471
69.458,1.30249
69.4275,1.1676
69.4275,1.02432
69.4275,0.877991
69.458,0.731201
69.397,0.586548
69.4275,0.44693
69.397,0.313416
69.4275,0.19043
69.397,0.0779724
69.397,-0.0227356
69.397,-0.110779
69.1223,-0.185394
68.4814,-0.248413
67.8406,-0.302429
67.3218,-0.346375
66.8335,-0.380249
66.4673,-0.404816
66.1621,-0.423126
65.8874,-0.434418
65.7043,-0.440216
65.5212,-0.439911
65.094,-0.437469
64.4836,-0.431213
63.9343,-0.42572
63.324,-0.417023
62.8357,-0.408173
62.4389,-0.39978
62.1643,-0.392151
61.8896,-0.384064
61.7676,-0.377502
61.5845,-0.371704
61.2488,-0.3685
60.7605,-0.364075
60.3332,-0.361328
59.906,-0.360718
59.5093,-0.359192
59.2346,-0.357971
59.021,-0.358429
58.7463,-0.358124
58.6548,-0.355835
58.5327,-0.353546
58.3191,-0.349579
58.0749,-0.347443
57.8308,-0.342407
57.5561,-0.337219
57.373,-0.332336
57.1289,-0.327454
57.0373,-0.320892
57.0068,-0.315247
56.8847,-0.30777
56.8847,-0.301666
56.7627,-0.294189
56.6101,-0.288086
56.5796,-0.281219
56.488,-0.274811
56.3354,-0.268402
56.3049,-0.263672
56.3049,-0.259094
56.2439,-0.25528
56.1828,-0.251465
56.1828,-0.248718
56.1523,-0.245667
56.0913,-0.243073
55.9997,-0.240631
55.8777,-0.238342
55.8472,-0.23468
55.7556,-0.231781
55.6946,-0.229034
55.6946,-0.228424
55.7251,-0.226135
55.6335,-0.223694
55.6946,-0.223389
55.7556,-0.2211
55.8166,-0.219574
55.8472,-0.218658
55.9082,-0.216064
55.9692,-0.212708
55.9997,-0.209808
56.0303,-0.204773
56.0303,-0.201874
56.0303,-0.197449
55.9997,-0.190582
55.8777,-0.185394
55.8166,-0.180511
55.603,-0.175781
55.4809,-0.172119
55.4199,-0.168304
55.3894,-0.165558
55.2673,-0.162964
55.2368,-0.15976
55.1758,-0.156097
55.0537,-0.153809
54.6875,-0.151062
54.3518,-0.148315
54.0466,-0.145264
53.7109,-0.142822
53.5278,-0.138855
53.3447,-0.136108
53.2226,-0.132904
53.1311,-0.13031
53.009,-0.126495
52.7649,-0.123901
52.4292,-0.123444
52.1545,-0.120392
51.8493,-0.118713
51.6052,-0.116577
51.4221,-0.115662
51.239,-0.113678
51.178,-0.112
50.9949,-0.109558
50.9643,-0.106964
50.7202,-0.10437
50.293,-0.101929
49.8657,-0.0993347
49.3774,-0.0968933
49.0417,-0.0942993
48.7976,-0.0918579
48.584,-0.0897217
48.4009,-0.0874329
48.2178,-0.0862122
48.0957,-0.0836182
47.9126,-0.0839233
47.699,-0.0817871
47.4548,-0.0813293
47.1802,-0.0816345
46.9665,-0.0813293
46.8445,-0.0791931
46.7834,-0.0788879
46.5698,-0.0787354
46.5393,-0.0790405
46.4477,-0.0790405
46.4783,-0.0769043
46.5088,-0.0752258
46.5393,-0.0724792
46.6003,-0.0698853
46.6003,-0.0654602
46.6003,-0.0604248
46.6614,-0.0578308
46.7224,-0.052948
46.7834,-0.0508118
46.6919,-0.0482178
46.6614,-0.0457764
46.5698,-0.0444031
46.5088,-0.042572
46.5088,-0.0408936
46.4783,-0.0396729
46.3867,-0.0375366
46.3257,-0.0338745
46.3257,-0.0306702
46.3562,-0.027771
46.3562,-0.0236511
46.2646,-0.0212097
46.1731,-0.018158
46.0815,-0.0149536
46.0205,-0.01297
45.99,-0.010376
45.9289,-0.00778198
45.9289,-0.00396729
45.8069,-0.00167847
45.8069,0.00152588
45.8679,0.00564575
45.8374,0.00793457
45.8679,0.0128174
45.9595,0.015564
46.051,0.0186157
46.0205,0.0227356
46.0815,0.0254822
46.112,0.0285339
46.112,0.0308228
46.112,0.0346375
46.2036,0.0376892
46.2951,0.0401306
46.4477,0.0424194
46.7224,0.0440979
46.8445,0.0450134
47.0581,0.045166
47.2412,0.0453186
47.3327,0.0439453
47.3938,0.0428772
47.4548,0.0411987
47.4853,0.0401306
47.5769,0.0405884
47.5464,0.0424194
47.6074,0.0448608
47.6379,0.0492859
47.6074,0.0538635
47.699,0.0587463
47.6379,0.0639343
47.7295,0.0708008
47.6684,0.0773621
47.699,0.083313
47.6379,0.0895691
47.699,0.0953674
47.6684,0.0987244
47.7295,0.102539
47.699,0.105286
47.76,0.107727
47.7295,0.108795
47.699,0.111389
47.7295,0.111389
47.699,0.111389
47.8515,0.111084
48.1567,0.1091
48.5229,0.108795
48.7976,0.107422
49.0417,0.106354
49.4079,0.106659
49.4995,0.106506
49.6521,0.106812
49.8352,0.10788
49.8962,0.108948
50.2624,0.108948
51.0864,0.110931
51.9714,0.111084
52.7954,0.111237
53.4057,0.111389
53.9245,0.111389
54.4128,0.109253
54.779,0.109253
55.1147,0.107727
55.3284,0.106506
56.3659,0.106812
58.197,0.106506
60.0281,0.105286
61.7065,0.103912
63.1409,0.10376
64.3616,0.104065
65.3381,0.103912
66.1621,0.102692
66.6809,0.101624
67.1997,0.10025
68.6645,0.0990295
71.0144,0.0968933
73.4253,0.0949097
75.5615,0.092926
77.362,0.0904846
78.8574,0.0895691
80.1086,0.0871277
81.1157,0.0830078
81.7871,0.080719
82.5195,0.0776672
85.4492,0.0733948
90.332,0.0688171
95.459,0.063324
100.037,0.0588989
104.004,0.0541687
107.239,0.0473022
109.772,0.0418091
111.908,0.0370789
113.525,0.0326538
114.838,0.0274658
116.058,0.0244141
117.371,0.0213623
118.53,0.0193787
119.507,0.0178528
120.209,0.0149536
120.972,0.0128174
121.521,0.0102234
121.857,0.00762939
122.162,0.00457764
122.406,0.000457764
122.742,-0.00442505
123.077,-0.00701904
123.383,-0.0117493
123.688,-0.0164795
123.901,-0.0218201
124.084,-0.0265503
124.237,-0.0312805
124.359,-0.0361633
124.512,-0.0408936
124.573,-0.0437927
124.664,-0.0506592
124.634,-0.0558472
124.695,-0.0621033
124.756,-0.0679016
124.756,-0.0752258
124.817,-0.0822449
124.817,-0.0871277
124.817,-0.0944519
124.786,-0.0996399
124.786,-0.104828
125.061,-0.108185
125.305,-0.112
125.641,-0.11322
125.977,-0.115509
126.282,-0.115814
126.526,-0.115356
126.617,-0.115814
126.801,-0.115814
126.953,-0.115662
126.984,-0.115662
127.136,-0.115509
127.289,-0.115509
127.502,-0.116882
127.686,-0.119476
127.869,-0.122375
127.869,-0.125122
128.052,-0.129089
128.082,-0.132904
128.265,-0.135193
128.235,-0.137329
128.326,-0.137939
128.479,-0.137482
128.601,-0.135193
128.784,-0.132904
128.876,-0.1297
128.998,-0.126495
129.059,-0.121613
129.12,-0.119019
129.272,-0.115814
129.15,-0.111847
129.333,-0.109711
129.547,-0.10849
129.73,-0.10849
129.974,-0.106659
130.127,-0.106049
130.341,-0.106049
130.432,-0.106354
130.493,-0.105896
130.585,-0.104218
130.676,-0.103149
130.676,-0.101166
130.615,-0.101166
130.585,-0.0997925
130.585,-0.0982666
130.524,-0.096283
130.493,-0.0947571
130.432,-0.0921631
130.402,-0.0898743
130.371,-0.0886536
130.402,-0.0863647
130.432,-0.0842285
130.524,-0.0816345
130.707,-0.0791931
130.829,-0.0750732
130.951,-0.0724792
131.042,-0.067749
131.073,-0.0643921
131.103,-0.0608826
131.195,-0.0572205
131.226,-0.0544739
131.226,-0.0508118
131.042,-0.0495911
130.89,-0.0469971
130.768,-0.0445557
130.554,-0.043335
130.402,-0.0421143
130.371,-0.0401306
130.188,-0.039978
130.096,-0.0398254
130.035,-0.0398254
129.944,-0.0398254
129.883,-0.0398254
129.883,-0.0396729
129.883,-0.0419617
129.913,-0.0421143
129.913,-0.0419617
129.913,-0.0422668
129.883,-0.0444031
129.852,-0.0447083
129.852,-0.0447083
129.883,-0.0424194
129.73,-0.0424194
129.761,-0.0421143
129.669,-0.0418091
129.578,-0.0421143
129.578,-0.0401306
129.517,-0.039978
129.486,-0.0393677
129.456,-0.0384521
129.517,-0.0369263
129.486,-0.0375366
129.395,-0.0375366
129.395,-0.0376892
129.364,-0.0375366
129.425,-0.0387573
129.425,-0.0411987
129.425,-0.0434875
129.364,-0.0471497
129.395,-0.0511169
129.395,-0.0556946
129.395,-0.0608826
129.425,-0.0643921
129.364,-0.0679016
129.395,-0.0706482
129.456,-0.0714111
129.395,-0.0701904
129.425,-0.0675964
129.425,-0.0630188
129.395,-0.0567627
129.425,-0.0495911
129.395,-0.0396729
129.272,-0.0312805
129.15,-0.0227356
129.028,-0.0151062
128.906,-0.00778198
128.784,-0.00183105
128.754,0.00305176
128.662,0.00640869
128.601,0.00869751
128.51,0.00900269
128.387,0.00900269
128.479,0.00808716
128.479,0.00534058
128.632,0.00289917
128.723,0.00198364
128.723,-0.000152588
128.784,-0.000762939
128.845,-0.000762939
